"","area","rooms","suites","bathrooms","parkings","price","neighborhood"
"8996",167,"3","1","4","1",1990000,"JP"
"8997",112,"3","2","3","2",1980000,"JP"
"8998",197,"2","1","2","2",2150000,"JP"
"8999",575,"5","5","8","8",8900000,"JP"
"9000",245,"4","2","5","3",2800000,"JP"
"9001",84,"2","--","3","1",869000,"JP"
"9002",182,"3","3","4","3",2620000,"JP"
"9003",181,"3","1","3","1",1500000,"JP"
"9004",140,"3","1","3","1",1490000,"JP"
"9005",273,"4","2","5","2",3200000,"JP"
"9006",244,"3","3","5","3",2390000,"JP"
"9007",260,"4","2","3","2",3300000,"JP"
"9008",79,"3","1","2","1",8e+05,"JP"
"9009",468,"4","4","6","4",6500000,"JP"
"9010",575,"5","5","7","8",8898000,"JP"
"9011",154,"3","1","4","2",1600000,"JP"
"9012",184,"3","1","3","2",1980000,"JP"
"9013",220,"3","3","5","3",2900000,"JP"
"9014",165,"3","3","3","2",2130000,"JP"
"9015",120,"3","1","2","1",1200000,"JP"
"9016",210,"4","2","5","3",2500000,"JP"
"9017",174,"3","1","4","1",2400000,"JP"
"9018",182,"3","1","3","2",1490000,"JP"
"9019",130,"3","1","3","1",1620000,"JP"
"9020",250,"3","3","5","2",3390000,"JP"
"9021",74,"2","1","2","1",1450000,"JP"
"9022",131,"2","--","2","--",980000,"JP"
"9023",61,"2","--","1","--",630000,"JP"
"9024",222,"4","4","6","6",2070000,"JP"
"9025",128,"3","1","2","1",1248000,"JP"
"9026",178,"3","1","3","2",1950000,"JP"
"9027",285,"3","3","5","2",3500000,"JP"
"9028",227,"3","3","4","4",4290000,"JP"
"9029",225,"3","3","4","2",2990000,"JP"
"9030",182,"3","1","3","1",1350000,"JP"
"9031",222,"4","4","6","6",2350000,"JP"
"9032",161,"3","1","4","1",1880000,"JP"
"9033",380,"4","4","6","4",4980000,"JP"
"9034",60,"2","--","1","2",9e+05,"JP"
"9035",94,"2","2","3","2",1540000,"JP"
"9036",250,"3","1","4","2",2800000,"JP"
"9037",133,"3","3","4","2",2100000,"JP"
"9038",239,"4","4","6","4",3950000,"JP"
"9039",97,"2","1","2","1",9e+05,"JP"
"9040",119,"3","1","3","2",960000,"JP"
"9041",132,"3","1","4","1",1450000,"JP"
"9042",84,"2","--","2","1",930000,"JP"
"9043",210,"4","2","5","3",2480000,"JP"
"9044",270,"4","3","5","4",6800000,"JP"
"9045",74,"2","1","2","1",1210000,"JP"
"9046",60,"2","--","1","--",520000,"JP"
"9047",166,"3","2","3","1",2200000,"JP"
"9048",60,"2","--","2","2",8e+05,"JP"
"9049",180,"3","2","3","1",1520000,"JP"
"9050",220,"4","3","5","3",4300000,"JP"
"9051",55,"2","1","2","1",910000,"JP"
"9052",160,"3","--","3","1",985000,"JP"
"9053",135,"3","1","1","1",1250000,"JP"
"9054",135,"3","1","1","1",1262000,"JP"
"9055",283,"3","1","4","3",3190000,"JP"
"9056",130,"3","1","3","1",1700000,"JP"
"9057",170,"3","1","3","2",1750000,"JP"
"9058",129,"3","1","3","1",1500000,"JP"
"9059",80,"2","--","2","1",9e+05,"JP"
"9060",49,"1","--","1","--",320000,"JP"
"9061",139,"3","2","5","2",2020000,"JP"
"9062",142,"3","1","2","1",1450000,"JP"
"9063",80,"2","2","2","1",825000,"JP"
"9064",270,"3","3","5","2",3300000,"JP"
"9065",50,"1","1","1","1",530000,"JP"
"9066",130,"3","1","2","1",1200000,"JP"
"9067",116,"3","1","3","1",660000,"JP"
"9068",130,"3","1","2","1",1800000,"JP"
"9069",228,"3","1","3","2",3160000,"JP"
"9070",100,"3","1","3","1",1200000,"JP"
"9071",150,"3","1","3","1",1330000,"JP"
"9072",303,"4","1","4","3",4280000,"JP"
"9073",126,"2","1","3","1",1280000,"JP"
"9074",80,"2","--","2","1",650000,"JP"
"9075",135,"3","1","3","1",1250000,"JP"
"9076",286,"3","3","4","2",4390000,"JP"
"9077",277,"3","1","3","2",1850000,"JP"
"9078",240,"3","1","4","2",1680000,"JP"
"9079",347,"4","4","4","5",9540000,"JP"
"9080",220,"3","2","4","2",2300000,"JP"
"9081",135,"3","1","3","1",1680000,"JP"
"9082",125,"2","2","4","1",1750000,"JP"
"9083",122,"2","2","3","1",1350000,"JP"
"9084",228,"3","1","3","2",3160000,"JP"
"9085",244,"3","3","4","3",2800000,"JP"
"9086",265,"3","3","4","2",2800000,"JP"
"9087",240,"4","4","5","4",4100000,"JP"
"9088",356,"4","4","5","5",9e+06,"JP"
"9089",183,"3","1","2","1",1700000,"JP"
"9090",164,"3","2","5","1",1590000,"JP"
"9091",161,"3","1","3","1",1890000,"JP"
"9092",135,"3","1","4","1",1650000,"JP"
"9093",120,"3","1","4","1",1600000,"JP"
"9094",85,"2","--","2","1",860000,"JP"
"9095",90,"2","1","3","1",1210000,"JP"
"9096",143,"3","1","3","1",1150000,"JP"
"9097",290,"4","2","5","4",2900000,"JP"
"9098",222,"3","3","5","2",2990000,"JP"
"9099",100,"3","1","3","1",1099000,"JP"
"9100",45,"1","--","1","1",350000,"JP"
"9101",193,"3","3","5","2",2590000,"JP"
"9102",219,"3","1","3","2",1950000,"JP"
"9103",175,"3","1","1","1",1300000,"JP"
"9104",120,"3","1","1","1",1399000,"JP"
"9105",138,"3","1","2","1",1400000,"JP"
"9106",175,"3","1","3","2",2300000,"JP"
"9107",180,"3","1","4","2",1700000,"JP"
"9108",94,"2","2","3","2",1540000,"JP"
"9109",131,"2","1","3","1",1490000,"JP"
"9110",178,"3","3","5","2",2800000,"JP"
"9111",187,"3","1","4","2",2150000,"JP"
"9112",170,"3","1","3","1",1598000,"JP"
"9113",84,"2","1","2","--",730000,"JP"
"9114",168,"3","1","3","2",1650000,"JP"
"9115",113,"2","2","3","2",2300000,"JP"
"9116",134,"3","1","4","1",1400000,"JP"
"9117",60,"2","--","1","2",798000,"JP"
"9118",133,"3","1","2","1",1350000,"JP"
"9119",140,"2","2","2","1",1484000,"JP"
"9120",48,"2","1","2","1",590000,"JP"
"9121",109,"2","2","2","2",930000,"JP"
"9122",132,"3","1","2","1",1590000,"JP"
"9123",75,"3","1","2","2",1014000,"JP"
"9124",165,"3","--","3","1",1450000,"JP"
"9125",100,"3","1","3","1",1255000,"JP"
"9126",135,"3","1","2","1",1250000,"JP"
"9127",192,"3","2","5","3",2350000,"JP"
"9128",110,"3","1","3","1",850000,"JP"
"9129",227,"4","4","5","4",3700000,"JP"
"9130",48,"1","1","1","1",575000,"JP"
"9131",225,"3","3","5","2",1940000,"JP"
"9132",100,"3","1","3","1",1200000,"JP"
"9133",150,"3","1","2","1",1700000,"JP"
"9134",133,"3","2","3","3",2224000,"JP"
"9135",400,"4","4","5","5",6200000,"JP"
"9136",540,"4","4","6","5",8500000,"JP"
"9137",105,"3","1","2","1",1150000,"JP"
"9138",145,"3","1","1","1",1560000,"JP"
"9139",296,"4","2","4","3",3700000,"JP"
"9140",135,"3","1","3","1",1272000,"JP"
"9141",315,"4","3","5","4",6300000,"JP"
"9142",135,"3","1","3","1",1200000,"JP"
"9143",578,"4","4","6","8",6500000,"JP"
"9144",110,"2","1","3","1",1200000,"JP"
"9145",90,"2","--","2","1",8e+05,"JP"
"9146",150,"2","2","4","2",2600000,"JP"
"9147",94,"2","2","3","2",1549000,"JP"
"9148",170,"3","2","3","2",2250000,"JP"
"9149",100,"2","--","2","1",950000,"JP"
"9150",130,"3","1","3","1",1450000,"JP"
"9151",80,"2","2","2","1",845000,"JP"
"9152",113,"2","1","2","1",1280000,"JP"
"9153",178,"3","3","5","3",2600000,"JP"
"9154",155,"3","3","5","2",2160000,"JP"
"9155",184,"4","1","4","1",1600000,"JP"
"9156",133,"3","3","2","3",2225000,"JP"
"9157",270,"4","3","5","4",3180000,"JP"
"9158",80,"2","--","2","1",8e+05,"JP"
"9159",130,"3","1","3","1",1600000,"JP"
"9160",130,"3","1","3","2",1400000,"JP"
"9161",94,"2","1","2","--",890000,"JP"
"9162",193,"4","2","5","2",2550000,"JP"
"9163",193,"3","1","1","2",2550000,"JP"
"9164",65,"1","1","2","1",1499000,"JP"
"9165",195,"4","4","5","3",2100000,"JP"
"9166",156,"3","3","4","2",2190000,"JP"
"9167",89,"2","--","3","1",790000,"JP"
"9168",110,"2","--","2","1",950000,"JP"
"9169",249,"3","1","3","1",1600000,"JP"
"9170",178,"2","2","4","2",2700000,"JP"
"9171",30,"1","--","1","--",310000,"JP"
"9172",120,"3","1","2","1",650000,"JP"
"9173",123,"3","1","3","1",1590000,"JP"
"9174",130,"3","1","3","1",925000,"JP"
"9175",142,"2","1","2","1",1450000,"JP"
"9176",125,"2","1","3","1",1600000,"JP"
"9177",134,"3","1","3","1",1249000,"JP"
"9178",173,"3","1","4","2",1700000,"JP"
"9179",130,"3","1","3","1",1600000,"JP"
"9180",150,"3","2","4","1",1500000,"JP"
"9181",179,"3","1","3","1",1380000,"JP"
"9182",293,"4","3","3","3",3150000,"JP"
"9183",132,"3","1","3","1",8e+05,"JP"
"9184",255,"4","2","4","4",3397000,"JP"
"9185",257,"4","4","6","4",3995000,"JP"
"9186",130,"3","1","4","1",1115000,"JP"
"9187",215,"4","2","5","3",4530000,"JP"
"9188",122,"3","1","3","1",880000,"JP"
"9189",106,"3","1","3","2",1250000,"JP"
"9190",80,"3","--","2","--",724000,"JP"
"9191",190,"3","1","4","2",2300000,"JP"
"9192",146,"3","1","3","3",1580000,"JP"
"9193",283,"3","1","4","2",2200000,"JP"
"9194",28,"1","--","--","1",330000,"JP"
"9195",46,"2","1","2","1",595000,"JP"
"9196",54,"1","--","1","1",430000,"JP"
"9197",207,"3","1","4","2",2800000,"JP"
"9198",330,"4","2","5","4",4600000,"JP"
"9199",160,"3","1","4","1",1650000,"JP"
"9200",142,"3","1","3","1",1450000,"JP"
"9201",110,"2","1","3","2",1200000,"JP"
"9202",587,"4","4","4","8",12480000,"JP"
"9203",126,"3","--","3","1",1e+06,"JP"
"9204",147,"4","1","3","2",1550000,"JP"
"9205",180,"3","1","3","2",1590000,"JP"
"9206",349,"4","4","6","5",7600000,"JP"
"9207",180,"3","1","2","1",1600000,"JP"
"9208",110,"2","--","2","1",1180000,"JP"
"9209",196,"3","3","3","3",2100000,"JP"
"9210",258,"3","1","5","2",3650000,"JP"
"9211",54,"2","2","2","1",920000,"JP"
"9212",178,"4","1","1","1",2010000,"JP"
"9213",140,"2","1","2","1",1299900,"JP"
"9214",138,"3","1","3","1",950000,"JP"
"9215",39,"1","--","1","1",480000,"JP"
"9216",180,"3","1","4","2",2150000,"JP"
"9217",123,"3","1","3","1",1300000,"JP"
"9218",259,"3","3","4","3",4500000,"JP"
"9219",140,"2","1","2","1",850000,"JP"
"9220",80,"2","--","2","1",650000,"JP"
"9221",175,"3","2","3","1",1370000,"JP"
"9222",80,"2","--","1","1",950000,"JP"
"9223",211,"3","3","3","2",2500000,"JP"
"9224",90,"2","1","3","1",1210000,"JP"
"9225",130,"3","1","3","1",1170000,"JP"
"9226",181,"4","2","5","2",2280000,"JP"
"9227",258,"3","1","2","2",3800000,"JP"
"9228",196,"3","1","4","1",1780000,"JP"
"9229",47,"1","1","1","1",7e+05,"JP"
"9230",158,"3","1","3","2",1850000,"JP"
"9231",106,"3","1","3","2",1250000,"JP"
"9232",171,"3","1","3","1",1390000,"JP"
"9233",249,"3","1","3","1",1790000,"JP"
"9234",120,"3","1","2","1",1050000,"JP"
"9235",168,"3","3","4","3",3150000,"JP"
"9236",323,"4","2","5","3",2800000,"JP"
"9237",140,"3","1","3","1",1100000,"JP"
"9238",124,"2","2","3","2",1680000,"JP"
"9239",31,"1","1","1","1",799000,"JP"
"9240",133,"3","1","4","1",1350000,"JP"
"9241",122,"3","1","3","2",1690000,"JP"
"9242",156,"3","1","4","2",1790000,"JP"
"9243",275,"3","3","4","3",5e+06,"JP"
"9244",150,"3","2","4","1",1500000,"JP"
"9245",181,"3","1","4","1",1338800,"JP"
"9246",134,"3","1","2","1",1630000,"JP"
"9247",227,"4","4","6","4",3600000,"JP"
"9248",90,"2","2","2","2",1200000,"JP"
"9249",85,"2","1","1","--",650000,"JP"
"9250",100,"3","1","3","1",1255000,"JP"
"9251",137,"3","1","3","1",1800000,"JP"
"9252",184,"4","1","4","1",1600000,"JP"
"9253",90,"2","--","2","1",980000,"JP"
"9254",124,"2","2","1","2",1750000,"JP"
"9255",68,"2","--","1","1",850000,"JP"
"9256",216,"3","3","4","3",5051000,"JP"
"9257",148,"3","3","4","3",2500000,"JP"
"9258",120,"3","1","4","1",1200000,"JP"
"9259",117,"2","1","3","1",1170000,"JP"
"9260",134,"3","1","3","2",1350000,"JP"
"9261",137,"3","1","1","2",1400000,"JP"
"9262",272,"4","2","5","3",3200000,"JP"
"9263",251,"3","3","4","2",3199000,"JP"
"9264",138,"3","1","3","1",1100000,"JP"
"9265",112,"3","1","3","1",1490000,"JP"
"9266",115,"3","1","2","1",1350000,"JP"
"9267",109,"3","1","3","1",1350000,"JP"
"9268",117,"3","1","3","1",1065000,"JP"
"9269",45,"1","--","1","1",6e+05,"JP"
"9270",94,"2","2","3","2",1520000,"JP"
"9271",180,"3","1","3","1",1700000,"JP"
"9272",151,"3","3","5","3",2090000,"JP"
"9273",152,"4","4","5","2",2800000,"JP"
"9274",94,"2","2","3","2",1549000,"JP"
"9275",139,"3","1","4","1",1980000,"JP"
"9276",180,"3","2","4","2",1900000,"JP"
"9277",120,"3","1","2","1",1480000,"JP"
"9278",263,"4","4","5","4",6600000,"JP"
"9279",94,"2","2","3","2",1549000,"JP"
"9280",235,"2","2","7","4",3477700,"JP"
"9281",156,"4","4","5","--",2990000,"JP"
"9282",75,"1","1","1","2",998990,"JP"
"9283",54,"1","1","1","1",945000,"JP"
"9284",304,"3","1","1","1",1495000,"JP"
"9285",116,"2","--","2","1",790000,"JP"
"9286",196,"3","1","3","2",1700000,"JP"
"9287",145,"3","1","3","1",1700000,"JP"
"9288",167,"3","1","1","1",2171000,"JP"
"9289",502,"4","4","6","5",12900000,"JP"
"9290",89,"2","--","1","1",850000,"JP"
"9291",89,"3","1","3","1",790000,"JP"
"9292",259,"3","3","6","3",4500000,"JP"
"9293",132,"3","1","3","1",1550000,"JP"
"9294",90,"2","1","2","1",612000,"JP"
"9295",380,"3","3","3","4",8500000,"JP"
"9296",100,"2","1","1","2",1240000,"JP"
"9297",68,"2","--","1","--",550000,"JP"
"9298",61,"2","--","1","1",540000,"JP"
"9299",141,"3","1","3","1",1400000,"JP"
"9300",104,"3","1","3","1",1250000,"JP"
"9301",395,"4","4","5","5",7e+06,"JP"
"9302",181,"3","3","5","3",2395000,"JP"
"9303",178,"3","3","5","3",2640000,"JP"
"9304",281,"3","3","5","3",2600000,"JP"
"9305",143,"3","1","4","1",1300000,"JP"
"9306",407,"4","4","4","5",8850000,"JP"
"9307",101,"2","2","4","1",1190000,"JP"
"9308",95,"3","1","3","1",940000,"JP"
"9309",126,"3","1","3","1",950000,"JP"
"9310",307,"4","3","4","3",3400000,"JP"
"9311",200,"3","1","3","1",1900000,"JP"
"9312",186,"3","3","5","1",1800000,"JP"
"9313",135,"3","1","3","1",1680000,"JP"
"9314",107,"3","1","1","1",1200000,"JP"
"9315",133,"3","1","3","1",1300000,"JP"
"9316",138,"3","1","3","1",950000,"JP"
"9317",182,"3","1","4","3",1800000,"JP"
"9318",74,"2","1","1","2",1150000,"JP"
"9319",135,"3","1","3","1",1250000,"JP"
"9320",138,"3","--","3","1",1830000,"JP"
"9321",109,"3","1","3","1",1060000,"JP"
"9322",105,"3","1","3","1",1150000,"JP"
"9323",110,"3","1","3","1",1100000,"JP"
"9324",98,"2","--","1","1",970000,"JP"
"9325",100,"3","--","1","1",942750,"JP"
"9326",107,"3","1","4","2",1270000,"JP"
"9327",270,"3","1","3","2",2300000,"JP"
"9328",276,"4","2","1","3",3200000,"JP"
"9329",296,"4","2","5","3",3400000,"JP"
"9330",164,"3","1","3","1",1640000,"JP"
"9331",192,"4","1","3","1",1950000,"JP"
"9332",167,"3","1","2","1",1670000,"JP"
"9333",415,"--","4","7","5",1.2e+07,"JP"
"9334",210,"3","1","2","2",2150000,"JP"
"9335",65,"2","1","2","2",1250000,"JP"
"9336",398,"4","3","3","3",3750000,"JP"
"9337",170,"3","1","4","2",1597000,"JP"
"9338",297,"3","1","4","1",1350000,"JP"
"9339",78,"2","--","2","1",9e+05,"JP"
"9340",140,"3","2","3","2",2120000,"JP"
"9341",230,"4","1","4","3",1980000,"JP"
"9342",61,"2","--","1","1",8e+05,"JP"
"9343",119,"3","1","3","1",1100000,"JP"
"9344",209,"4","3","5","3",1980000,"JP"
"9345",53,"1","--","1","1",650000,"JP"
"9346",135,"3","1","4","1",1490000,"JP"
"9347",360,"4","4","6","3",4550000,"JP"
"9348",209,"4","3","5","3",1980000,"JP"
"9349",606,"3","3","5","6",1.8e+07,"JP"
"9350",168,"4","1","4","2",1980000,"JP"
"9351",91,"2","--","1","1",1010000,"JP"
"9352",180,"4","1","4","2",2090000,"JP"
"9353",89,"2","2","3","--",870000,"JP"
"9354",81,"2","--","1","--",760000,"JP"
"9355",188,"3","1","3","2",1300000,"JP"
"9356",150,"3","1","3","1",1580000,"JP"
"9357",220,"3","2","2","2",2500000,"JP"
"9358",209,"3","1","4","2",2250000,"JP"
"9359",220,"3","3","5","3",2990000,"JP"
"9360",108,"2","2","2","1",1530000,"JP"
"9361",257,"3","1","1","2",3800000,"JP"
"9362",100,"2","1","3","2",1245000,"JP"
"9363",160,"3","1","3","1",1450000,"JP"
"9364",147,"3","--","3","1",1675000,"JP"
"9365",115,"3","1","3","2",1190000,"JP"
"9366",283,"3","3","5","3",4900000,"JP"
"9367",172,"3","1","4","2",1650000,"JP"
"9368",110,"3","1","3","1",1200000,"JP"
"9369",135,"3","1","3","1",1429000,"JP"
"9370",173,"3","1","4","1",1600000,"JP"
"9371",230,"3","1","4","4",2800000,"JP"
"9372",185,"4","4","6","--",2500000,"JP"
"9373",122,"3","1","2","1",9e+05,"JP"
"9374",135,"3","1","3","1",1100000,"JP"
"9375",125,"3","1","2","1",850000,"JP"
"9376",113,"3","1","2","1",1420000,"JP"
"9377",300,"4","2","3","3",2500000,"JP"
"9378",180,"3","1","3","1",1600000,"JP"
"9379",244,"3","3","4","3",4900000,"JP"
"9380",235,"4","1","3","2",1690000,"JP"
"9381",137,"3","1","4","1",1400000,"JP"
"9382",259,"3","1","4","2",2200000,"JP"
"9383",108,"2","1","3","1",1200000,"JP"
"9384",250,"3","1","1","2",2100000,"JP"
"9385",72,"2","1","2","--",1100000,"JP"
"9386",112,"2","2","2","2",870000,"JP"
"9387",172,"4","1","3","1",1990000,"JP"
"9388",80,"3","2","4","2",920000,"JP"
"9389",120,"3","1","2","1",1275000,"JP"
"9390",163,"3","1","3","1",1590000,"JP"
"9391",139,"3","1","3","1",1290000,"JP"
"9392",44,"1","--","1","1",430000,"JP"
"9393",137,"3","1","2","1",1750000,"JP"
"9394",78,"2","2","2","1",595000,"JP"
"9395",113,"3","1","2","1",1420000,"JP"
"9396",100,"3","1","3","1",1220000,"JP"
"9397",175,"3","2","3","1",1370000,"JP"
"9398",80,"2","--","1","1",8e+05,"JP"
"9399",79,"1","1","2","1",750000,"JP"
"9400",190,"4","2","5","3",2400000,"JP"
"9401",226,"3","1","4","2",1940000,"JP"
"9402",206,"3","3","5","4",4800000,"JP"
"9403",260,"3","1","3","1",1600000,"JP"
"9404",139,"3","1","3","1",1290000,"JP"
"9405",110,"2","2","2","2",1918000,"JP"
"9406",168,"3","1","4","2",2148000,"JP"
"9407",100,"3","1","3","1",1170000,"JP"
"9408",79,"3","1","3","2",850000,"JP"
"9409",240,"3","1","4","2",2150000,"JP"
"9410",96,"2","--","2","1",1e+06,"JP"
"9411",86,"2","1","3","1",820000,"JP"
"9412",469,"4","4","1","4",6500000,"JP"
"9413",150,"2","1","4","1",1340000,"JP"
"9414",149,"3","1","2","1",1680000,"JP"
"9415",169,"3","1","3","1",1700000,"JP"
"9416",190,"3","1","3","1",1790000,"JP"
"9417",181,"3","1","4","1",1350000,"JP"
"9418",205,"4","3","3","4",3300000,"JP"
"9419",101,"2","2","4","1",1180000,"JP"
"9420",151,"3","1","3","1",1600000,"JP"
"9421",54,"2","1","2","2",690000,"JP"
"9422",200,"1","1","4","4",6e+06,"JP"
"9423",117,"3","1","3","1",1170000,"JP"
"9424",193,"2","2","5","2",2100000,"JP"
"9425",138,"3","1","3","1",1150000,"JP"
"9426",181,"3","1","3","1",1350000,"JP"
"9427",132,"3","1","3","1",1250000,"JP"
"9428",97,"2","1","2","1",1190000,"JP"
"9429",180,"3","1","3","1",1800000,"JP"
"9430",127,"3","1","2","1",1300000,"JP"
"9431",244,"3","3","3","3",2390000,"JP"
"9432",150,"3","3","5","3",2150000,"JP"
"9433",137,"3","1","2","1",1750000,"JP"
"9434",185,"3","2","2","1",1570000,"JP"
"9435",115,"2","1","3","1",1290000,"JP"
"9436",270,"3","3","5","3",3e+06,"JP"
"9437",140,"3","1","3","1",1130000,"JP"
"9438",240,"4","2","4","3",2700000,"JP"
"9439",130,"3","1","3","2",1190000,"JP"
"9440",37,"1","1","1","1",4e+05,"JP"
"9441",124,"3","1","3","1",1320000,"JP"
"9442",228,"3","1","2","2",2127000,"JP"
"9443",54,"2","1","2","2",790000,"JP"
"9444",181,"3","1","3","1",1350000,"JP"
"9445",181,"3","1","4","1",1490000,"JP"
"9446",120,"3","1","3","2",1200000,"JP"
"9447",120,"2","1","2","1",1431000,"JP"
"9448",180,"2","2","4","2",2200000,"JP"
"9449",80,"2","--","2","1",830000,"JP"
"9450",107,"3","1","3","2",1270000,"JP"
"9451",110,"3","1","3","2",1180000,"JP"
"9452",170,"4","1","4","1",1990000,"JP"
"9453",86,"3","1","4","1",970000,"JP"
"9454",270,"4","3","5","4",2700000,"JP"
"9455",75,"2","--","1","1",8e+05,"JP"
"9456",100,"3","1","2","1",1255000,"JP"
"9457",205,"4","2","3","4",4438000,"JP"
"9458",130,"3","1","3","1",1300000,"JP"
"9459",172,"3","1","2","1",1600000,"JP"
"9460",230,"3","1","4","2",2500000,"JP"
"9461",101,"2","2","3","1",1189000,"JP"
"9462",407,"4","4","5","5",8500000,"JP"
"9463",252,"3","1","3","2",2e+06,"JP"
"9464",244,"3","3","5","3",3520000,"JP"
"9465",139,"3","1","3","1",1290000,"JP"
"9466",230,"4","4","6","4",4298000,"JP"
"9467",165,"4","3","3","2",2021000,"JP"
"9468",360,"4","4","6","3",5e+06,"JP"
"9469",129,"3","1","4","1",1650000,"JP"
"9470",216,"3","3","5","--",4780000,"JP"
"9471",160,"3","1","3","1",1440000,"JP"
"9472",185,"3","1","4","2",1890000,"JP"
"9473",230,"3","2","4","3",2400000,"JP"
"9474",92,"2","1","2","1",1500000,"JP"
"9475",126,"2","1","3","1",1350000,"JP"
"9476",135,"3","1","4","1",1680000,"JP"
"9477",175,"2","2","3","2",2300000,"JP"
"9478",200,"3","3","5","3",3200000,"JP"
"9479",240,"3","3","5","4",2980000,"JP"
"9480",123,"2","1","3","1",1330000,"JP"
"9481",211,"3","3","4","2",2300000,"JP"
"9482",129,"3","1","3","1",1230000,"JP"
"9483",96,"2","2","3","2",1500000,"JP"
"9484",139,"3","1","3","1",1290000,"JP"
"9485",135,"3","1","3","1",1735000,"JP"
"9486",469,"4","4","5","4",6500000,"JP"
"9487",241,"3","3","5","4",2600000,"JP"
"9488",109,"3","1","1","1",990000,"JP"
"9489",455,"4","3","5","4",5600000,"JP"
"9490",125,"3","1","4","1",1765000,"JP"
"9491",190,"3","1","3","2",2200000,"JP"
"9492",323,"4","2","2","3",2350000,"JP"
"9493",100,"3","1","3","1",1090000,"JP"
"9494",234,"4","1","4","1",1680000,"JP"
"9495",170,"3","1","4","1",2200000,"JP"
"9496",206,"3","3","5","4",5600000,"JP"
"9497",190,"4","2","4","3",1950000,"JP"
"9498",240,"3","1","4","2",2300000,"JP"
"9499",139,"3","1","3","1",1290000,"JP"
"9500",193,"3","3","3","2",2570000,"JP"
"9501",152,"3","1","4","2",1540000,"JP"
"9502",155,"3","3","5","3",1750000,"JP"
"9503",140,"3","1","3","1",1440000,"JP"
"9504",182,"3","1","4","1",1e+06,"JP"
"9505",135,"3","1","3","1",1120000,"JP"
"9506",130,"3","1","3","1",1650000,"JP"
"9507",180,"3","3","4","2",2490000,"JP"
"9508",150,"3","1","2","2",1270000,"JP"
"9509",194,"4","4","5","3",2e+06,"JP"
"9510",65,"2","2","2","2",1100000,"JP"
"9511",210,"4","1","2","2",2150000,"JP"
"9512",163,"3","3","5","2",2470000,"JP"
"9513",142,"3","2","4","1",1150000,"JP"
"9514",140,"3","1","3","1",1437000,"JP"
"9515",120,"3","1","4","1",1e+06,"JP"
"9516",166,"3","1","4","2",1858000,"JP"
"9517",137,"3","1","4","1",1750000,"JP"
"9518",50,"1","--","1","--",430000,"JP"
"9519",188,"3","1","4","1",1499000,"JP"
"9520",140,"3","1","1","1",1350000,"JP"
"9521",135,"3","1","4","1",1660000,"JP"
"9522",132,"3","1","4","1",1570000,"JP"
"9523",88,"2","--","2","1",1060000,"JP"
"9524",145,"3","--","2","1",1150000,"JP"
"9525",175,"3","1","1","1",1450000,"JP"
"9526",90,"1","1","3","2",1490000,"JP"
"9527",184,"3","1","4","2",1980000,"JP"
"9528",63,"2","1","2","2",1260000,"JP"
"9529",290,"4","2","3","3",2800000,"JP"
"9530",100,"3","1","2","2",1200000,"JP"
"9531",115,"3","1","3","1",850000,"JP"
"9532",96,"3","--","3","1",950000,"JP"
"9533",155,"2","1","3","2",1900000,"JP"
"9534",190,"3","1","4","2",2200000,"JP"
"9535",88,"2","--","2","--",1061000,"JP"
"9536",95,"2","--","3","1",8e+05,"JP"
"9537",290,"4","2","3","3",3500000,"JP"
"9538",100,"3","1","3","1",1100000,"JP"
"9539",204,"3","1","4","2",2800000,"JP"
"9540",198,"3","1","2","2",1980000,"JP"
"9541",286,"3","3","4","2",4390000,"JP"
"9542",210,"3","1","3","2",1750000,"JP"
"9543",349,"4","4","6","5",10640000,"JP"
"9544",132,"3","1","3","1",1690000,"JP"
"9545",190,"3","3","5","4",4900000,"JP"
